payment_id,invoice_id,payment_date,payment_amount,payment_method,payment_status
P004716,INV04716,2024-10-08,56409.79,Bank Transfer,Full
P004717,INV04717,2025-04-16,9428.82,Credit Card,Partial
P004718,INV04718,2025-02-13,12088.789999999999,Credit Card,Full
P004719,INV04719,2024-08-05,48863.43,Credit Card,Full
P004720,INV04720,2025-02-19,27605.969999999998,Bank Transfer,Full
P004721,INV04721,2026-01-29,16358.13,Wire,Partial
P004722,INV04722,2026-04-07,34658.97,Credit Card,Full
P004723,INV04723,2025-08-10,19151.34,Credit Card,Full
P004724,INV04724,2024-11-20,50665.31,Credit Card,Full
P004725,INV04725,2025-06-10,16359.810000000001,Wire,Full
P004726,INV04726,2024-07-18,44249.52,Credit Card,Full
P004727,INV04727,2024-10-20,48300.37,Bank Transfer,Partial
P004728,INV04728,2025-06-10,6336.85,Bank Transfer,Partial
P004729,INV04729,2024-07-17,13524.84,Bank Transfer,Partial
P004730,INV04730,2025-01-27,0.0,Credit Card,Failed
P004731,INV04731,2025-01-01,53856.28,Bank Transfer,Full
P004732,INV04732,2026-06-07,49327.74,Credit Card,Full
P004733,INV04733,2025-05-19,41092.39,Credit Card,Full
P004734,INV04734,2024-08-29,36268.59,Bank Transfer,Full
P004735,INV04735,2025-11-22,16523.58,Wire,Partial
P004736,INV04736,2024-11-12,15444.6,Bank Transfer,Partial
P004737,INV04737,2025-11-17,19792.11,Bank Transfer,Partial
P004738,INV04738,2025-04-14,49854.729999999996,Credit Card,Full
P004739,INV04739,2024-08-04,0.0,Bank Transfer,Failed
P004740,INV04740,2026-01-14,41595.42,Credit Card,Full
P004741,INV04741,2025-06-10,18923.39,Wire,Full
P004742,INV04742,2024-07-18,47353.15,Credit Card,Full
P004743,INV04743,2025-04-26,31577.97,Wire,Full
P004744,INV04744,2024-11-16,45194.21,Credit Card,Full
P004745,INV04745,2025-07-19,39149.54,Bank Transfer,Full
P004746,INV04746,2024-09-03,32063.879999999997,Credit Card,Full
P004747,INV04747,2025-07-12,27586.96,Credit Card,Full
P004748,INV04748,2024-12-27,36422.35,Credit Card,Full
P004749,INV04749,2025-07-04,24981.62,Wire,Partial
P004750,INV04750,2025-01-02,19231.73,Bank Transfer,Partial
P004751,INV04751,2026-05-22,19900.75,Bank Transfer,Full
P004752,INV04752,2026-02-24,11247.86,Wire,Partial
P004753,INV04753,2024-07-26,51166.54,Bank Transfer,Full
P004754,INV04754,2025-01-23,24255.43,Bank Transfer,Full
P004755,INV04755,2026-04-29,52472.46,Wire,Full
P004756,INV04756,2024-07-18,15277.26,Credit Card,Partial
P004757,INV04757,2026-02-01,43432.3,Bank Transfer,Full
P004758,INV04758,2025-01-05,42193.99,Credit Card,Full
P004759,INV04759,2026-05-22,12624.32,Bank Transfer,Full
P004760,INV04760,2025-08-02,27077.24,Wire,Partial
P004761,INV04761,2025-11-15,46746.93,Bank Transfer,Full
P004762,INV04762,2025-06-17,30984.99,Credit Card,Partial
P004763,INV04763,2025-01-10,28966.22,Credit Card,Full
P004764,INV04764,2025-05-19,22479.25,Wire,Full
P004765,INV04765,2026-03-28,10812.029999999999,Wire,Full
P004766,INV04766,2026-05-27,38855.52,Credit Card,Full
P004767,INV04767,2025-03-28,14145.12,Bank Transfer,Full
P004768,INV04768,2024-11-23,7463.849999999999,Credit Card,Full
P004769,INV04769,2026-04-04,37049.509999999995,Wire,Full
P004770,INV04770,2026-01-02,32192.25,Credit Card,Full
P004771,INV04771,2025-11-26,0.0,Credit Card,Failed
P004772,INV04772,2024-10-06,23614.34,Bank Transfer,Full
P004773,INV04773,2024-11-15,11556.62,Wire,Full
P004774,INV04774,2024-10-25,40201.15,Bank Transfer,Full
P004775,INV04775,2024-09-04,32149.54,Bank Transfer,Full
P004776,INV04776,2024-09-14,33542.12,Bank Transfer,Full
P004777,INV04777,2025-05-05,40976.6,Credit Card,Full
P004778,INV04778,2025-09-13,27141.059999999998,Wire,Full
P004779,INV04779,2025-08-29,34497.51,Wire,Full
P004780,INV04780,2025-04-02,13753.98,Wire,Full
P004781,INV04781,2024-12-26,31388.170000000002,Credit Card,Full
P004782,INV04782,2026-02-01,47861.48,Wire,Full
P004783,INV04783,2025-11-09,12937.3,Wire,Partial
P004784,INV04784,2024-11-05,0.0,Wire,Failed
P004785,INV04785,2025-10-17,8380.65,Credit Card,Partial
P004786,INV04786,2024-09-09,22380.46,Bank Transfer,Partial
P004787,INV04787,2025-03-16,0.0,Credit Card,Failed
P004788,INV04788,2025-05-14,20786.989999999998,Wire,Full
P004789,INV04789,2025-02-01,0.0,Wire,Failed
P004790,INV04790,2026-04-11,51402.49,Credit Card,Full
P004791,INV04791,2024-12-05,21185.36,Credit Card,Full
P004792,INV04792,2025-11-27,42116.03,Wire,Full
P004793,INV04793,2026-01-20,53886.25,Credit Card,Full
P004794,INV04794,2026-03-13,32410.13,Bank Transfer,Full
P004795,INV04795,2025-08-25,37967.52,Bank Transfer,Full
P004796,INV04796,2024-09-04,30075.85,Credit Card,Full
P004797,INV04797,2025-04-04,21861.38,Bank Transfer,Full
P004798,INV04798,2024-08-21,53835.299999999996,Credit Card,Full
P004799,INV04799,2025-10-09,20687.800000000003,Credit Card,Full
P004800,INV04800,2025-11-14,51010.38,Bank Transfer,Full
P004801,INV04801,2025-05-02,0.0,Credit Card,Failed
P004802,INV04802,2024-07-27,13363.85,Bank Transfer,Full
P004803,INV04803,2025-06-12,13275.880000000001,Wire,Full
P004804,INV04804,2026-04-13,24215.7,Bank Transfer,Full
P004805,INV04805,2025-01-02,13711.65,Bank Transfer,Full
P004806,INV04806,2025-02-27,9374.89,Bank Transfer,Full
P004807,INV04807,2026-02-15,37344.41,Credit Card,Partial
P004808,INV04808,2025-04-04,49726.93,Bank Transfer,Full
P004809,INV04809,2024-06-17,46601.939999999995,Bank Transfer,Full
P004810,INV04810,2024-08-17,53603.63,Wire,Full
P004811,INV04811,2026-01-05,32874.45,Bank Transfer,Full
P004812,INV04812,2025-03-30,39446.36,Bank Transfer,Full
P004813,INV04813,2025-10-03,50080.32,Credit Card,Full
P004814,INV04814,2026-01-04,55295.77,Credit Card,Full
P004815,INV04815,2024-11-11,28309.84,Bank Transfer,Partial
P004816,INV04816,2025-08-14,38920.479999999996,Wire,Full
P004817,INV04817,2025-10-02,40956.91,Bank Transfer,Full
P004818,INV04818,2024-11-13,48052.27,Credit Card,Full
P004819,INV04819,2025-01-24,59758.44,Bank Transfer,Full
P004820,INV04820,2025-04-20,49174.920000000006,Bank Transfer,Full
P004821,INV04821,2026-05-01,37665.64,Bank Transfer,Full
P004822,INV04822,2025-04-04,48263.61,Wire,Full
P004823,INV04823,2024-10-01,14267.97,Bank Transfer,Full
P004824,INV04824,2024-12-02,51469.27,Bank Transfer,Full
P004825,INV04825,2025-10-26,10258.01,Bank Transfer,Partial
P004826,INV04826,2026-01-06,11743.21,Credit Card,Partial
P004827,INV04827,2026-07-04,15509.09,Credit Card,Full
P004828,INV04828,2025-10-10,0.0,Bank Transfer,Failed
P004829,INV04829,2025-04-16,29707.2,Bank Transfer,Full
P004830,INV04830,2025-07-08,6837.1,Wire,Partial
P004831,INV04831,2025-10-18,43433.44,Bank Transfer,Full
P004832,INV04832,2024-12-24,46234.53,Credit Card,Full
P004833,INV04833,2024-07-10,13655.36,Credit Card,Full
P004834,INV04834,2026-01-16,56637.21,Bank Transfer,Full
P004835,INV04835,2025-05-08,48466.57,Bank Transfer,Full
P004836,INV04836,2025-12-22,53036.009999999995,Bank Transfer,Full
P004837,INV04837,2024-10-11,31602.61,Credit Card,Full
P004838,INV04838,2025-08-09,47327.76,Wire,Full
P004839,INV04839,2024-12-02,52358.57,Wire,Full
P004840,INV04840,2026-04-17,38586.409999999996,Credit Card,Full
P004841,INV04841,2026-04-09,20300.69,Wire,Full
P004842,INV04842,2024-07-10,53045.689999999995,Credit Card,Full
P004843,INV04843,2025-02-01,13102.84,Wire,Full
P004844,INV04844,2025-06-22,34467.399999999994,Wire,Full
P004845,INV04845,2026-05-02,34498.59,Credit Card,Full
P004846,INV04846,2025-12-19,35236.79,Credit Card,Partial
P004847,INV04847,2025-04-23,15350.550000000001,Bank Transfer,Full
P004848,INV04848,2025-03-29,23998.4,Credit Card,Full
P004849,INV04849,2026-02-08,35975.380000000005,Bank Transfer,Full
P004850,INV04850,2026-03-09,27115.309999999998,Bank Transfer,Full
P004851,INV04851,2026-02-15,36572.09,Credit Card,Partial
P004852,INV04852,2025-05-01,27620.800000000003,Bank Transfer,Full
P004853,INV04853,2024-10-30,50617.89,Wire,Full
P004854,INV04854,2025-04-29,25008.93,Bank Transfer,Partial
P004855,INV04855,2025-12-13,43580.72,Bank Transfer,Full
P004856,INV04856,2026-06-04,22703.99,Credit Card,Partial
P004857,INV04857,2024-10-15,9208.76,Wire,Full
P004858,INV04858,2024-08-10,22097.12,Credit Card,Partial
P004859,INV04859,2024-07-26,27805.93,Wire,Full
P004860,INV04860,2025-08-17,47688.85,Wire,Full
P004861,INV04861,2026-04-07,35188.8,Bank Transfer,Partial
P004862,INV04862,2025-07-11,0.0,Bank Transfer,Failed
P004863,INV04863,2024-10-16,48986.86,Wire,Full
P004864,INV04864,2024-11-24,27024.489999999998,Bank Transfer,Full
P004865,INV04865,2024-07-13,45636.68,Wire,Full
P004866,INV04866,2025-12-04,38005.83,Wire,Full
P004867,INV04867,2024-09-29,15477.36,Bank Transfer,Partial
P004868,INV04868,2026-02-09,17769.82,Bank Transfer,Partial
P004869,INV04869,2024-12-31,24438.579999999998,Wire,Full
P004870,INV04870,2025-01-31,32376.59,Wire,Full
P004871,INV04871,2024-11-11,56927.92,Bank Transfer,Full
P004872,INV04872,2024-12-20,23633.280000000002,Credit Card,Full
P004873,INV04873,2024-12-04,5589.82,Credit Card,Full
P004874,INV04874,2025-03-27,0.0,Credit Card,Failed
P004875,INV04875,2025-04-27,29450.1,Credit Card,Full
P004876,INV04876,2025-06-20,10890.59,Bank Transfer,Partial
P004877,INV04877,2025-07-13,11084.92,Credit Card,Partial
P004878,INV04878,2024-11-01,0.0,Bank Transfer,Failed
P004879,INV04879,2026-06-24,15069.34,Bank Transfer,Full
P004880,INV04880,2025-08-20,34969.23,Credit Card,Partial
P004881,INV04881,2025-01-28,19775.41,Bank Transfer,Partial
P004882,INV04882,2025-10-30,34748.93,Credit Card,Full
P004883,INV04883,2024-07-21,0.0,Credit Card,Failed
P004884,INV04884,2024-07-13,19284.45,Bank Transfer,Full
P004885,INV04885,2025-10-23,34874.22,Bank Transfer,Full
P004886,INV04886,2025-03-25,31147.79,Bank Transfer,Full
P004887,INV04887,2025-04-03,54691.21,Credit Card,Full
P004888,INV04888,2025-07-18,38050.17,Wire,Partial
P004889,INV04889,2025-09-06,42158.23,Bank Transfer,Full
P004890,INV04890,2025-01-10,54964.67,Bank Transfer,Full
P004891,INV04891,2024-07-01,5819.74,Credit Card,Full
P004892,INV04892,2025-04-22,60783.15,Credit Card,Full
P004893,INV04893,2024-10-03,0.0,Bank Transfer,Failed
P004894,INV04894,2025-03-15,33932.41,Bank Transfer,Full
P004895,INV04895,2024-07-18,32631.11,Credit Card,Full
P004896,INV04896,2025-09-07,10389.64,Credit Card,Full
P004897,INV04897,2024-07-23,38005.6,Credit Card,Full
P004898,INV04898,2024-08-05,41796.16,Wire,Full
P004899,INV04899,2024-09-25,54370.22,Bank Transfer,Full
P004900,INV04900,2025-05-01,9992.91,Credit Card,Partial
P004901,INV04901,2025-09-06,38293.04,Credit Card,Full
P004902,INV04902,2026-03-31,37711.6,Credit Card,Full
P004903,INV04903,2025-02-17,16171.07,Bank Transfer,Full
P004904,INV04904,2024-10-14,41085.51,Credit Card,Full
P004905,INV04905,2026-06-08,42155.54,Bank Transfer,Full
P004906,INV04906,2025-09-30,49203.24,Credit Card,Full
P004907,INV04907,2025-12-09,47140.5,Wire,Full
P004908,INV04908,2024-11-20,49551.96,Bank Transfer,Full
P004909,INV04909,2024-10-31,43300.6,Bank Transfer,Full
P004910,INV04910,2025-02-14,13367.38,Bank Transfer,Partial
P004911,INV04911,2024-07-06,26673.79,Bank Transfer,Partial
P004912,INV04912,2025-05-02,34308.09,Wire,Partial
P004913,INV04913,2025-11-17,21056.71,Credit Card,Partial
P004914,INV04914,2025-11-21,52953.65,Credit Card,Full
P004915,INV04915,2025-09-01,51583.71,Wire,Full
P004916,INV04916,2025-05-28,20653.550000000003,Credit Card,Full
P004917,INV04917,2026-03-28,4194.3,Bank Transfer,Partial
P004918,INV04918,2026-05-29,30905.25,Bank Transfer,Full
P004919,INV04919,2026-03-21,0.0,Bank Transfer,Failed
P004920,INV04920,2026-01-09,38522.979999999996,Bank Transfer,Full
P004921,INV04921,2025-05-09,54072.46,Bank Transfer,Full
P004922,INV04922,2025-09-10,48784.479999999996,Credit Card,Full
P004923,INV04923,2025-08-07,51846.090000000004,Wire,Full
P004924,INV04924,2024-08-04,36244.89,Credit Card,Full
P004925,INV04925,2025-08-29,14369.650000000001,Bank Transfer,Full
P004926,INV04926,2026-01-27,42897.34,Wire,Full
P004927,INV04927,2025-07-11,9876.880000000001,Bank Transfer,Full
P004928,INV04928,2026-05-09,26195.54,Wire,Full
P004929,INV04929,2025-09-03,0.0,Bank Transfer,Failed
P004930,INV04930,2026-04-11,34419.18,Wire,Full
P004931,INV04931,2025-04-14,49764.59,Credit Card,Full
P004932,INV04932,2024-06-15,16725.19,Wire,Full
P004933,INV04933,2025-08-31,35289.59,Credit Card,Full
P004934,INV04934,2026-02-24,25435.45,Wire,Full
P004935,INV04935,2024-12-02,31900.52,Credit Card,Full
P004936,INV04936,2026-06-01,47154.16,Credit Card,Full
P004937,INV04937,2026-02-09,34714.19,Bank Transfer,Full
P004938,INV04938,2026-06-13,12981.52,Credit Card,Full
P004939,INV04939,2026-04-24,48767.61,Bank Transfer,Full
P004940,INV04940,2026-01-15,23902.46,Credit Card,Full
P004941,INV04941,2025-05-28,16466.42,Wire,Partial
P004942,INV04942,2025-06-21,0.0,Bank Transfer,Failed
P004943,INV04943,2024-09-07,30546.13,Credit Card,Full
P004944,INV04944,2025-04-21,29129.35,Bank Transfer,Full
P004945,INV04945,2026-02-11,14215.730000000001,Wire,Full
P004946,INV04946,2026-02-28,0.0,Credit Card,Failed
P004947,INV04947,2025-10-29,9807.18,Credit Card,Full
P004948,INV04948,2024-08-30,0.0,Credit Card,Failed
P004949,INV04949,2025-03-27,8459.96,Bank Transfer,Full
P004950,INV04950,2025-05-27,54373.91,Wire,Full
P004951,INV04951,2024-12-04,28162.37,Bank Transfer,Full
P004952,INV04952,2025-03-17,0.0,Wire,Failed
P004953,INV04953,2026-01-23,19139.16,Credit Card,Partial
P004954,INV04954,2025-11-13,36348.18,Credit Card,Full
P004955,INV04955,2025-09-03,30123.99,Credit Card,Full
P004956,INV04956,2024-12-29,48647.38,Bank Transfer,Full
P004957,INV04957,2025-04-27,29934.910000000003,Wire,Full
P004958,INV04958,2025-10-15,18137.4,Credit Card,Full
P004959,INV04959,2025-12-29,47969.33,Bank Transfer,Full
P004960,INV04960,2024-11-25,34962.21,Credit Card,Full
P004961,INV04961,2025-09-10,23523.27,Wire,Partial
P004962,INV04962,2026-04-04,20722.47,Wire,Full
P004963,INV04963,2025-04-17,52777.33,Credit Card,Full
P004964,INV04964,2026-01-05,48178.43,Bank Transfer,Full
P004965,INV04965,2025-06-30,35228.46,Wire,Full
P004966,INV04966,2025-01-12,22682.16,Credit Card,Partial
P004967,INV04967,2025-11-15,29419.04,Credit Card,Partial
P004968,INV04968,2025-07-28,6101.08,Wire,Full
P004969,INV04969,2025-12-04,45529.11,Wire,Full
P004970,INV04970,2025-08-10,34846.57,Bank Transfer,Full
P004971,INV04971,2026-01-29,53300.95,Credit Card,Full
P004972,INV04972,2024-07-08,56770.01,Credit Card,Full
P004973,INV04973,2024-07-06,37997.68,Bank Transfer,Partial
P004974,INV04974,2025-02-22,0.0,Credit Card,Failed
P004975,INV04975,2026-04-22,22661.77,Wire,Full
P004976,INV04976,2025-09-20,13462.71,Bank Transfer,Partial
P004977,INV04977,2025-10-14,19179.61,Bank Transfer,Full
P004978,INV04978,2024-10-20,14615.64,Wire,Full
P004979,INV04979,2024-12-03,51086.479999999996,Bank Transfer,Full
P004980,INV04980,2025-04-13,38622.69,Wire,Partial
P004981,INV04981,2025-02-20,13322.939999999999,Bank Transfer,Full
P004982,INV04982,2025-06-14,32288.559999999998,Wire,Full
P004983,INV04983,2025-04-14,29276.64,Wire,Full
P004984,INV04984,2025-11-20,24773.56,Bank Transfer,Full
P004985,INV04985,2026-04-09,20823.4,Credit Card,Partial
P004986,INV04986,2025-09-05,17871.0,Bank Transfer,Full
P004987,INV04987,2025-07-18,38234.149999999994,Credit Card,Full
P004988,INV04988,2026-04-09,24684.43,Wire,Full
P004989,INV04989,2025-07-16,48209.840000000004,Credit Card,Full
P004990,INV04990,2024-11-27,0.0,Credit Card,Failed
P004991,INV04991,2025-12-16,35802.100000000006,Credit Card,Full
P004992,INV04992,2025-01-17,12792.96,Bank Transfer,Full
P004993,INV04993,2026-05-14,5830.62,Credit Card,Full
P004994,INV04994,2025-05-08,49359.17,Credit Card,Full
P004995,INV04995,2025-05-30,46613.66,Credit Card,Full
P004996,INV04996,2025-04-18,5698.82,Bank Transfer,Partial
P004997,INV04997,2024-08-31,13524.73,Credit Card,Full
P004998,INV04998,2025-12-10,32734.46,Bank Transfer,Full
P004999,INV04999,2026-01-15,22653.18,Wire,Full
P005000,INV05000,2024-07-14,0.0,Bank Transfer,Failed
P005001,INV05001,2025-07-03,30760.87,Wire,Partial
P005002,INV05002,2025-07-31,8728.62,Wire,Partial
P005003,INV05003,2025-02-20,30116.28,Credit Card,Full
P005004,INV05004,2024-08-11,18626.4,Wire,Partial
P005005,INV05005,2024-07-06,28208.81,Bank Transfer,Full
P005006,INV05006,2025-11-17,46551.520000000004,Bank Transfer,Full
P005007,INV05007,2024-11-06,11667.08,Bank Transfer,Partial
P005008,INV05008,2025-02-17,36315.51,Bank Transfer,Full
P005009,INV05009,2025-10-31,29685.69,Wire,Full
P005010,INV05010,2025-04-12,55197.36,Bank Transfer,Full
P005011,INV05011,2025-02-18,23088.56,Credit Card,Full
P005012,INV05012,2026-05-15,37850.33,Bank Transfer,Full
P005013,INV05013,2024-10-18,6616.02,Wire,Partial
P005014,INV05014,2024-08-23,42465.71,Credit Card,Full
P005015,INV05015,2026-01-18,33635.29,Wire,Full
P005016,INV05016,2024-12-25,16829.13,Credit Card,Full
P005017,INV05017,2025-10-14,9685.08,Bank Transfer,Full
P005018,INV05018,2024-09-07,44726.54,Wire,Full
P005019,INV05019,2026-05-31,11589.98,Bank Transfer,Full
P005020,INV05020,2026-06-03,13350.84,Bank Transfer,Full
P005021,INV05021,2025-08-17,0.0,Bank Transfer,Failed
P005022,INV05022,2025-09-02,0.0,Credit Card,Failed
P005023,INV05023,2025-08-23,14039.169999999998,Wire,Full
P005024,INV05024,2025-03-06,34811.74,Bank Transfer,Partial
P005025,INV05025,2025-07-30,10584.75,Credit Card,Full
P005026,INV05026,2024-12-16,25013.4,Credit Card,Full
P005027,INV05027,2024-09-20,15097.62,Bank Transfer,Full
P005028,INV05028,2024-10-08,44816.31,Wire,Full
P005029,INV05029,2025-11-14,31263.190000000002,Credit Card,Full
P005030,INV05030,2026-03-03,9911.11,Credit Card,Full
P005031,INV05031,2024-12-24,37010.6,Wire,Full
P005032,INV05032,2025-04-30,6301.77,Wire,Partial
P005033,INV05033,2026-05-26,0.0,Credit Card,Failed
P005034,INV05034,2025-09-21,34275.630000000005,Bank Transfer,Full
P005035,INV05035,2024-08-16,19975.699999999997,Wire,Full
P005036,INV05036,2026-01-06,29133.57,Credit Card,Full
P005037,INV05037,2026-02-15,40402.049999999996,Wire,Full
P005038,INV05038,2025-02-25,32249.8,Credit Card,Full
P005039,INV05039,2024-06-25,49550.84,Wire,Full
P005040,INV05040,2025-12-15,11168.9,Bank Transfer,Full
P005041,INV05041,2026-03-22,18213.54,Bank Transfer,Full
P005042,INV05042,2026-02-24,57002.67,Wire,Full
P005043,INV05043,2024-07-22,0.0,Wire,Failed
P005044,INV05044,2025-08-08,7444.56,Credit Card,Partial
P005045,INV05045,2025-01-10,46508.51,Bank Transfer,Full
P005046,INV05046,2025-06-15,0.0,Credit Card,Failed
P005047,INV05047,2025-06-23,31969.13,Bank Transfer,Full
P005048,INV05048,2024-09-19,22280.29,Bank Transfer,Full
P005049,INV05049,2024-07-21,40613.35,Wire,Full
P005050,INV05050,2026-01-26,20007.26,Bank Transfer,Partial
P005051,INV05051,2025-05-30,53117.69,Bank Transfer,Full
P005052,INV05052,2026-03-05,39367.369999999995,Credit Card,Full
P005053,INV05053,2026-01-05,21599.05,Credit Card,Full
P005054,INV05054,2026-04-19,30588.53,Wire,Full
P005055,INV05055,2024-09-14,19289.86,Credit Card,Full
P005056,INV05056,2025-10-04,0.0,Bank Transfer,Failed
P005057,INV05057,2024-07-18,27485.159999999996,Bank Transfer,Full
P005058,INV05058,2026-01-31,21677.35,Credit Card,Full
P005059,INV05059,2026-04-12,30939.88,Bank Transfer,Partial
P005060,INV05060,2025-12-16,26792.48,Credit Card,Partial
P005061,INV05061,2025-01-29,16576.18,Credit Card,Full
P005062,INV05062,2025-11-05,25593.940000000002,Bank Transfer,Full
P005063,INV05063,2025-08-28,11648.7,Bank Transfer,Full
P005064,INV05064,2025-08-13,16385.8,Wire,Full
P005065,INV05065,2025-06-05,26248.39,Credit Card,Full
P005066,INV05066,2025-09-10,27409.08,Bank Transfer,Partial
P005067,INV05067,2024-09-11,19416.59,Wire,Full
P005068,INV05068,2025-06-15,16908.25,Wire,Full
P005069,INV05069,2025-05-12,23943.16,Credit Card,Partial
P005070,INV05070,2026-05-06,44224.0,Wire,Full
P005071,INV05071,2025-01-17,0.0,Bank Transfer,Failed
P005072,INV05072,2024-09-19,0.0,Wire,Failed
P005073,INV05073,2026-03-20,34256.46,Wire,Full
P005074,INV05074,2025-02-20,21117.57,Credit Card,Full
P005075,INV05075,2026-03-06,28826.170000000002,Bank Transfer,Full
P005076,INV05076,2025-10-27,20727.23,Wire,Full
P005077,INV05077,2025-05-11,31214.96,Bank Transfer,Full
P005078,INV05078,2024-10-06,30725.42,Credit Card,Full
P005079,INV05079,2026-05-15,34966.39,Credit Card,Partial
P005080,INV05080,2024-09-28,41422.85,Credit Card,Full
P005081,INV05081,2026-05-17,18674.920000000002,Credit Card,Full
P005082,INV05082,2024-10-16,59545.41,Bank Transfer,Full
P005083,INV05083,2025-02-21,32797.14,Wire,Full
P005084,INV05084,2024-12-23,19844.87,Credit Card,Partial
P005085,INV05085,2026-01-25,38303.08,Bank Transfer,Full
P005086,INV05086,2025-06-03,50662.009999999995,Bank Transfer,Full
P005087,INV05087,2025-09-26,15759.31,Credit Card,Full
P005088,INV05088,2025-11-02,37289.32,Wire,Partial
P005089,INV05089,2025-06-04,0.0,Wire,Failed
P005090,INV05090,2024-08-20,35323.869999999995,Bank Transfer,Full
P005091,INV05091,2025-08-22,54860.44,Bank Transfer,Full
